
2,城市规划学刊,同济大学建筑城规学院,CN31-1938/TU
3,地理研究,中国科学院地理科学与资源研究所,CN11-1848/P
4,经济地理,中国地理学会、湖南省经济地理研究所,CN43-1126/K
5,旅游科学,上海旅游高等专科学校,CN31-1693/K
6,旅游学刊,北京联合大学旅游学院,CN11-1120/K
7,人文地理,西安外国语大学,CN61-1193/K
序号,期刊名称,主办(管)单位,CN号
1,干旱区资源与环境,中国自然资源学会干旱半干旱地区研究委员会等,CN15-1112/N
2,长江流域资源与环境,中国科学院资源环境科学与技术局等,CN42-1320/X
3,中国人口·资源与环境,中国可持续发展研究会等,CN37-1196/N
4,资源科学,中国科学院地理科学与资源研究所,CN11-3868/N
5,自然资源学报,中国自然资源学会,CN11-1912/N
序号,期刊名称,主办(管)单位,CN号
1.,安徽大学学报(哲学社会科学版),安徽大学,CN34-1040/C
2.,北京大学学报(哲学社会科学版),北京大学,CN11-1561/C
3.,北京工商大学学报(社会科学版),北京工商大学,CN11-4509/C
4.,北京理工大学学报(社会科学版),北京理工大学,CN11-4083/C
5.,北京联合大学学报(人文社会科学版),北京联合大学,CN11-5117/C
6.,北京师范大学学报(社会科学版),北京师范大学,CN11-1514/C
7.,大连理工大学学报(社会科学版),大连理工大学,CN21-1383/C
8.,东北大学学报(社会科学版),东北大学,CN21-1413/G4
9.,东北师大学报(哲学社会科学版),东北师范大学,CN22-1062/C
10.,东南大学学报(哲学社会科学版),东南大学,CN32-1517/C
11.,福建师范大学学报(哲学社会科学版),福建师范大学,CN35-1016/C
12.,复旦学报(社会科学版),复旦大学,CN31-1142/C
13.,海南大学学报(人文社会科学版),海南大学,CN46-1012/C
14.,河海大学学报(哲学社会科学版),河海大学,CN32-1521/C
15.,河南大学学报(社会科学版),河南大学,CN41-1028/C
16.,河南师范大学学报(哲学社会科学版),河南师范大学,CN41-1011/C
17.,湖北大学学报(哲学社会科学版),湖北大学,CN42-1020/C
18.,湖南大学学报(社会科学版),湖南大学,CN43-1286/C
19.,湖南科技大学学报(社会科学版),湖南科技大学,CN43-1436/C
20.,湖南师范大学社会科学学报,湖南师范大学,CN43-1165/C
21.,华东理工大学学报(社会科学版),华东理工大学,CN31-1779/C
22.,华东师范大学学报(哲学社会科学版),华东师范大学,CN31-1010/C
23.,华南农业大学学报(社会科学版),华南农业大学,CN44-1559/C
24.,华南师范大学学报(社会科学版),华南师范大学,CN44-1139/C
25.,华中科技大学学报(社会科学版),华中科技大学,CN42-1673/C
26.,华中师范大学学报(人文社会科学版),华中师范大学,CN42-1040/C
27.,吉林大学社会科学学报,吉林大学,CN22-1063/C
28.,暨南学报(哲学社会科学版),暨南大学,CN44-1285/C
29.,兰州大学学报(社会科学版),兰州大学,CN62-1029/C
30.,南京大学学报(哲学.人文科学.社会科学),南京大学,CN32-1084/C
31.,南京农业大学学报(社会科学版),南京农业大学,CN32-1600/C
32.,南京师大学报(社会科学版),南京师范大学,CN32-1030/C
33.,南开学报(哲学社会科学版),南开大学,CN12-1027/C
34.,南通大学学报(社会科学版),南通大学,CN32-1754/C
35.,清华大学学报(哲学社会科学版),清华大学,CN11-3596/C
36.,求是学刊,黑龙江大学,CN23-1070/C
37.,厦门大学学报(哲学社会科学版),厦门大学,CN35-1019/C
38.,山东大学学报(哲学社会科学版),山东大学,CN37-1100/C
39.,山西大学学报(哲学社会科学版),山西大学,CN14-1071/C
40.,陕西师范大学学报(哲学社会科学版),陕西师范大学,CN61-1012/C
41.,上海大学学报(社会科学版),上海大学,CN31-1223/C
42.,上海交通大学学报(哲学社会科学版),上海交通大学,CN31-1778/C
43.,上海师范大学学报(哲学社会科学版),上海师范大学,CN31-1120/C
44.,深圳大学学报(人文社会科学版),深圳大学,CN44-1030/C
45.,首都师范大学学报(社会科学版),首都师范大学,CN11-3188/C
46.,四川大学学报(哲学社会科学版),四川大学,CN51-1099/C
47.,四川师范大学学报(社会科学版),四川师范大学,CN51-1063/C
48.,苏州大学学报(哲学社会科学版),苏州大学,CN32-1033/C
49.,天津师范大学学报(社会科学版),天津师范大学,CN12-1336/C
50.,同济大学学报(社会科学版),同济大学,CN31-1777/C
51.,武汉大学学报(人文科学版),武汉大学,CN42-1662/C
52.,武汉大学学报(哲学社会科学版),武汉大学,CN42-1071/C
53.,西安交通大学学报(社会科学版),西安交通大学,CN61-1329/C
54.,西北大学学报(哲学社会科学版),西北大学,CN61-1011/C
55.,西北农林科技大学学报(社会科学版),西北农林科技大学,CN61-1376/C
56.,西北师大学报(社会科学版),西北师范大学,CN62-1086/C
57.,西藏大学学报(社会科学版),西藏大学,CN54-1034/C
58.,西南大学学报(社会科学版),西南大学,CN50-1188/C
59.,湘潭大学学报(哲学社会科学版),湘潭大学,CN43-1164/C
60.,新疆大学学报(哲学人文社会科学版),新疆大学,CN65-1034/G4
61.,新疆师范大学学报(哲学社会科学版),新疆师范大学,CN65-1039/G4
62.,云南师范大学学报(哲学社会科学版),云南师范大学,CN53-1003/C
63.,浙江大学学报(人文社会科学版),浙江大学,CN33-1237/C
64.,郑州大学学报(哲学社会科学版),郑州大学,CN41-1027/C
65.,中国地质大学学报(社会科学版),中国地质大学,CN42-1627/C
66.,中国农业大学学报(社会科学版),中国农业大学,CN11-4084/S
67.,中国人民大学学报,中国人民大学,CN11-1476/C
68.,中南大学学报(社会科学版),中南大学,CN43-1393/C
69.,中山大学学报(社会科学版),中山大学,CN44-1158/C
70.,重庆大学学报(社会科学版),重庆大学,CN50-1023/C
